2026-05-18 17:04:32 | INFO | main | 数据库 Schema 自动检查/修复完成
2026-05-18 17:09:29 | INFO | intent_engine | LLM_PROMPT_KB_ASSIST_DIFY {"model": "qwen14b", "url": "http://zjsphs.2288.org:11599/v1/chat-messages", "prompt_chars": 2044, "truncated": false, "prompt": "\u4f60\u662f\u9500\u552e\u56de\u590d\u8bc4\u5206\u5668\u3002\u8bf7\u4f7f\u7528\u5f53\u524d LLM-1 \u6a21\u578b\uff0c\u5bf9\u4e0b\u5217\u5019\u9009\u56de\u590d\u548c\u9500\u552e\u5b9e\u53d1\u56de\u590d\u5206\u522b\u6253\u5206\u3002\n\u8bc4\u5206\u7ef4\u5ea6\uff1aoverall, low_barrier, non_repetition, safety, conciseness, style_match, context_alignment\u3002\n\u6bcf\u4e2a\u7ef4\u5ea6\u53d6 0-100 \u7684\u6574\u6570\u3002\u8bc4\u5206\u8981\u7ed3\u5408\u7ebf\u7a0b\u5386\u53f2\u3001\u6700\u8fd1\u6211\u65b9\u5df2\u53d1\u5185\u5bb9\u3001\u5ba2\u6237\u6700\u540e\u72b6\u6001\u3001\u98ce\u683c\u8981\u6c42\u548c CRM \u98ce\u9669\u3002\n\u8bf7\u53ea\u8fd4\u56de JSON \u5bf9\u8c61\uff0c\u4e0d\u8981\u8f93\u51fa markdown\u3002\nJSON \u7ed3\u6784\uff1a\n{\n  \"ai_candidates\": [{\"candidate_id\": \"...\", \"scores\": {...}, \"reason\": \"\u4e00\u53e5\u8bdd\u539f\u56e0\"}],\n  \"actual_sales_replies\": [{\"reply_id\": \"...\", \"scores\": {...}, \"reason\": \"\u4e00\u53e5\u8bdd\u539f\u56e0\"}]\n}\n\n\u8bc4\u5206\u8f93\u5165\uff1a{\"summary\": {\"topic\": \"\u5c55\u53f0\u9879\u76ee\u62a5\u4ef7\u4e0e\u53d1\u7968\u65b9\u6848\u534f\u5546\", \"core_demand\": \"\u5ba2\u6237\u8981\u6c42\u603b\u4ef7\u4f18\u60e0\u5e76\u8c03\u6574\u53d1\u7968\u65b9\u6848\uff081%\u53d1\u7968\uff0c\u4f4f\u5bbf\u81ea\u7406\uff09\", \"status\": \"\u534f\u5546\u4e2d\uff0c\u5f85\u9500\u552e\u5185\u90e8\u6c9f\u901a\u540e\u63a8\u8fdb\"}, \"thread_context\": {\"scenario_label\": \"payment\", \"intent_label\": \"pricing\", \"language_style\": \"wechat_brief\", \"business_state\": \"payment\", \"stage_signals\": {\"has_formal_quote\": true, \"crm_has_quote_history\": false, \"waiting_customer_material\": false, \"awaiting_customer_reply\": true, \"sales_only_conversation\": false, \"followup_after_no_reply\": false}, \"merged_facts\": {\"summary_status\": \"\u534f\u5546\u4e2d\uff0c\u5f85\u9500\u552e\u5185\u90e8\u6c9f\u901a\u540e\u63a8\u8fdb\", \"last_sender\": \"sales\", \"sales_message_count\": 4, \"customer_message_count\": 6, \"consecutive_sales_messages\": 1, \"awaiting_customer_reply\": true, \"sales_only_conversation\": false, \"followup_after_no_reply\": false, \"latest_sales_message\": \"\u5982\u679c\u6211\u5f00\u79681%\uff0c\u4f60\u770b\u53ef\u4ee5\u54c7\", \"recent_sales_messages\": [\"6%\u662f\u7a0e\u662f\u53ef\u4ee5\u62b5\u6263\u7684\uff0c1%\u7684\u53d1\u7968\u53ef\u4ee5\u5165\u6210\u672c\uff0c\u5c31\u662f\u7a0e\u91d1\u90e8\u5206\u4e0d\u80fd\u62b5\u6263\", \"\u5982\u679c\u6211\u5f00\u79681%\uff0c\u4f60\u770b\u53ef\u4ee5\u54c7\"], \"latest_customer_message\": \"\u539f\u672c\u76846%\u8ddf\u8fd9\u4e2a1%\u6709\u4ec0\u4e48\u5f71\u54cd\u5417\", \"latest_customer_reply_type\": \"question\", \"crm_has_quote_history\": false}}, \"crm_context\": {}, \"candidates\": [{\"candidate_id\": \"llm2__knowledge_v2__style_1\", \"model_slot\": \"llm2\", \"model_label\": \"\u4e3b\u6a21\u578b\", \"model_display_name\": \"LLM-2 / deepseek-chat\", \"knowledge_source\": \"knowledge_v2\", \"knowledge_source_label\": \"\u77e5\u8bc6\u5e931\", \"style_title\": \"\u4eb2\u548c\u5fae\u4fe1\u98ce\", \"reply_text\": \"\u6211\u7406\u89e3\u5566\uff0c1%\u53d1\u7968\u6ca1\u95ee\u9898\uff0c\u4f4f\u5bbf\u6211\u4eec\u81ea\u7406\u3002\u603b\u4ef7\u4f18\u60e0\u6211\u8fd9\u8fb9\u53bb\u8ddf\u516c\u53f8\u4e89\u53d6\u4e00\u4e0b\uff0c\u6709\u7ed3\u679c\u9a6c\u4e0a\u8ddf\u4f60\u8bf4\u3002\"}], \"actual_sales_replies\": [{\"reply_id\": 66409, \"time\": \"2023-09-11T13:45:09\", \"content\": \"\u54ce\uff0c\u6211\u518d\u6c9f\u901a\u4e0b\u54e6\u3002 \u5c55\u5385\u548c\u5c55\u53f0\u7684\u6750\u6599\u4eba\u5de5\u5176\u5b9e\u76f8\u5dee\u86ee\u591a~~\"}, {\"reply_id\": 66410, \"time\": \"2023-09-11T13:45:31\", \"content\": \"\u5c55\u53f0\u7684\u4e1c\u897f3\u5929\uff0c\u7ed3\u675f\u57fa\u672c\u90fd\u4e22\u4e86[\u5077\u7b11]\"}], \"dimensions\": [\"overall\", \"low_barrier\", \"non_repetition\", \"safety\", \"conciseness\", \"style_match\", \"context_alignment\"]}"}
2026-05-18 17:09:30 | INFO | archive_service | ARCHIVE_SYNC_SUCCESS {"session_id_filter": "single_caselib_ext_38369346-bcc_caselib_sales_smoke_te", "status": "success", "msg": "同步成功：新增 1 条，跳过重复 0 条。", "inserted_count": 1, "duplicate_count": 0, "parse_failed_count": 0, "fetched_count": 1, "batch_count": 1, "current_seq": 2957024, "timings_ms": {"load_private_key_ms": 26.6, "sdk_init_ms": 0.02, "load_seq_cursor_ms": 0.27, "fetch_chat_data_ms": 432.18, "process_messages_ms": 11.43, "save_seq_cursor_ms": 1.21, "commit_ms": 7.77, "total_ms": 480.3}, "session_id": "single_caselib_ext_38369346-bcc_caselib_sales_smoke_te", "matched_session_new_count": 0, "matched_session_total_count": 0}
2026-05-18 17:09:44 | INFO | kb_evaluation_worker | KB Eval Worker: SQL found 101 ApiAssist and 13 Trigger candidates.
2026-05-18 17:09:44 | INFO | kb_evaluation_worker | 知识库评分开始：发现 1 条待处理记录（ApiAssist: 1, Trigger: 0）
2026-05-18 17:09:44 | INFO | kb_evaluation_worker | 正在评估 ApiAssist 记录: 80267a8c-08af-4b55-94ca-6f6cd6ed45c9 ...
2026-05-18 17:09:50 | INFO | kb_evaluation_worker | ApiAssist 记录 80267a8c-08af-4b55-94ca-6f6cd6ed45c9 评估完成。
2026-05-18 17:09:50 | INFO | kb_evaluation_worker | 知识库评分：成功处理 1 条 ApiAssist 记录。
2026-05-18 17:10:01 | ERROR | main | API 侧边栏异步补齐评分失败 session_id=single_caselib_ext_38369346-bcc_caselib_sales_smoke_te invocation_id=80267a8c-08af-4b55-94ca-6f6cd6ed45c9 error=UPDATE statement on table 'intent_summaries' expected to update 1 row(s); 0 were matched.
2026-05-18 17:10:30 | INFO | main | 收到侧边栏辅助请求：客服[caselib_sales_smoke_te] -> 客户[caselib_ext_38369346-bcc] -> 请求会话[single_caselib_ext_38369346-bcc_caselib_sales_smoke_te] -> 命中会话[single_caselib_ext_38369346-bcc_caselib_sales_smoke_te]
2026-05-18 17:10:30 | INFO | intent_engine | LLM_PROMPT_LLM2_STAGE1_OPENAI {"model": "deepseek-chat", "url": "https://api.deepseek.com/chat/completions", "prompt_chars": 916, "truncated": false, "prompt": "\u4f60\u662f\u4e25\u8c28\u7684\u9500\u552e\u7ebf\u7d22\u5206\u6790\u52a9\u624b\u3002\u6839\u636e\u4e0b\u65b9\u4f01\u5fae\u5bf9\u8bdd\u63d0\u53d6\u5f53\u524d\u63a8\u8fdb\u6240\u9700\u7684\u6700\u5c0f\u7ed3\u6784\u5316\u6458\u8981\u3002\n\u53ea\u8f93\u51fa\u7eaf JSON \u5bf9\u8c61\uff0c\u4e0d\u8981 markdown\u3002\u9876\u5c42\u5b57\u6bb5\u5fc5\u987b\u5305\u542b\uff1atopic, core_demand, key_facts, todo_items, risks, to_be_confirmed, status\u3002\n\n\u8981\u6c42\uff1a\n1. \u4f18\u5148\u56f4\u7ed5\u5ba2\u6237\u6700\u540e\u4e00\u53e5\u5224\u65ad\u5f53\u524d\u771f\u5b9e\u63a8\u8fdb\u70b9\uff1b\u4e0d\u8981\u88ab\u66f4\u65e9\u8bdd\u9898\u5e26\u504f\u3002\n2. \u82e5\u5ba2\u6237\u6700\u540e\u4e00\u53e5\u53ea\u662f OK/\u6536\u5230/\u597d\u3001\u786e\u8ba4\u65f6\u95f4\u3001\u786e\u8ba4\u6536\u5230\u3001\u627f\u8bfa\u7a0d\u540e\u53d1\u8d44\u6599\uff0c\u4e0d\u8981\u8bef\u5224\u4e3a\u65b0\u9700\u6c42\u3002\n3. \u591a\u4e2a\u65f6\u95f4\u70b9/\u4f1a\u8bae/\u4e8b\u9879\u5fc5\u987b\u5728 timeline_items \u4e2d\u62c6\u5f00\uff1b\u6bcf\u6761\u53ea\u4fdd\u7559\u4e0e\u5f53\u524d\u63a8\u8fdb\u76f8\u5173\u7684\u4e8b\u9879\u3002\n4. key_facts \u53ea\u8f93\u51fa\uff1a\n   - latest_customer_reply_type: ack_only / schedule_confirmation / promise_send_later / question / new_request / other\n   - timeline_items: \u6700\u591a2\u6761\uff1b\u6bcf\u9879\u542b time, topic, status_scope(ongoing/future), status, owner, next_action\n   - current_focus: 1\u53e5\uff0c\u5199\u5f53\u524d\u6700\u8be5\u56de\u5e94/\u63a8\u8fdb\u7684\u70b9\n5. todo_items\u3001risks\u3001to_be_confirmed \u5404\u6700\u591a2\u6761\uff0c\u6bcf\u6761\u4e0d\u8d85\u8fc735\u5b57\uff1b\u6ca1\u6709\u5219\u8f93\u51fa\u7a7a\u6570\u7ec4\u3002\n6. topic\u3001core_demand\u3001status \u5404\u7528\u4e00\u53e5\u77ed\u8bed\u6216\u77ed\u53e5\uff0c\u4e0d\u5199\u89e3\u91ca\u8fc7\u7a0b\u3002\n\n\u3010\u4f01\u5fae\u5bf9\u8bdd\u5b9e\u5f55\u3011:\n[\u9500\u552e]: \u5982\u679c\u6211\u5f00\u79681%\uff0c\u4f60\u770b\u53ef\u4ee5\u54c7\n[\u5ba2\u6237]: \u539f\u672c\u76846%\u8ddf\u8fd9\u4e2a1%\u6709\u4ec0\u4e48\u5f71\u54cd\u5417\n[\u9500\u552e]: 6%\u662f\u7a0e\u662f\u53ef\u4ee5\u62b5\u6263\u7684\uff0c1%\u7684\u53d1\u7968\u53ef\u4ee5\u5165\u6210\u672c\uff0c\u5c31\u662f\u7a0e\u91d1\u90e8\u5206\u4e0d\u80fd\u62b5\u6263\n[\u5ba2\u6237]: \u90a3\u5c31\u4e0d\u8981\u62b5\u6263\u4e86\n[\u5ba2\u6237]: \u603b\u4ef7\u597d\u770b\u4e00\u4e9b\n[\u5ba2\u6237]: \u7136\u540e\u4f4f\u5bbf\u6211\u4eec\u6765\n[\u5ba2\u6237]: \u5176\u4ed6\u603b\u5de5\u7a0b\u8d39\u7528\u4f60\u4eec\u518d\u4f18\u60e0\u4e00\u4e9b\n[\u5ba2\u6237]: \u73b0\u5728\u8fd9\u4e2a\u4ef7\u683c\u53d1\u8fc7\u53bb  \u8001\u5e03\u4e0d\u56de\u6211\u4e86[\u6342\u8138]\n[\u9500\u552e]: \u54ce\uff0c\u6211\u518d\u6c9f\u901a\u4e0b\u54e6\u3002 \u5c55\u5385\u548c\u5c55\u53f0\u7684\u6750\u6599\u4eba\u5de5\u5176\u5b9e\u76f8\u5dee\u86ee\u591a~~\n[\u9500\u552e]: \u5c55\u53f0\u7684\u4e1c\u897f3\u5929\uff0c\u7ed3\u675f\u57fa\u672c\u90fd\u4e22\u4e86[\u5077\u7b11]\n"}
2026-05-18 17:10:35 | INFO | intent_engine | CRM 客户画像未找到: 未找到 external_userid: caselib_ext_38369346-bcc 的客户信息
2026-05-18 17:10:35 | INFO | intent_engine | 正在调用 LLM2 生成回复建议...
2026-05-18 17:10:35 | INFO | intent_engine | LLM_PROMPT_LLM2_OPENAI {"model": "deepseek-chat", "url": "https://api.deepseek.com/chat/completions", "prompt_chars": 2511, "truncated": false, "prompt": "\u4f60\u662f\u4e00\u4e2a\u8d44\u6df1\u7684\u4f01\u5fae\u79c1\u57df\u9500\u552e\u7b56\u7565\u4e13\u5bb6\u3002\u8bf7\u6839\u636e\u4e0b\u53d1\u7684\u5ba2\u6237\u7279\u5f81\u6863\u6848\u3001\u7ebf\u7a0b\u63a8\u8fdb\u72b6\u6001\u3001\u5185\u90e8CRM\u753b\u50cf\u548c\u77e5\u8bc6\u8bc1\u636e\uff0c\u5236\u5b9a\u6700\u7cbe\u51c6\u7684\u6210\u4ea4\u5efa\u8bae\u3002\n\n\u3010\u6838\u5fc3\u7ea6\u675f\u3011\n1. \u4f60\u7684\u76f4\u63a5\u4f7f\u7528\u5bf9\u8c61\u662f\u5728\u5fae\u4fe1\u4e0a\u804a\u5929\u7684\u9500\u552e\u4eba\u5458\u3002\n2. **\u8bdd\u672f\u98ce\u683c\u5fc5\u987b\u6781\u7b80\u3001\u5fae\u4fe1\u53e3\u8bed\u5316\u3001\u63a5\u5730\u6c14**\uff0c\u7edd\u5bf9\u7981\u6b62\u957f\u7bc7\u5927\u8bba\u3001\u90ae\u4ef6\u4e66\u9762\u8bed\u6216\u8fc7\u5ba2\u6c14\u7684\u5b98\u8bdd\u3002\n3. \u53ea\u80fd\u57fa\u4e8e\u6458\u8981\u3001\u7ebf\u7a0b\u72b6\u6001\u3001CRM \u548c\u77e5\u8bc6\u8bc1\u636e\u4f5c\u7b54\uff0c\u7981\u6b62\u7f16\u9020\u5386\u53f2\u5408\u4f5c\u5e74\u9650\u3001\u5ba2\u6237\u804c\u52a1\u3001\u9879\u76ee\u8fdb\u5ea6\u3001\u4ef7\u683c\u6216\u5408\u4f5c\u6df1\u5ea6\u3002\n4. \u5982\u679c\u7ebf\u7a0b\u72b6\u6001\u91cc\u51fa\u73b0 `awaiting_customer_reply=true` \u6216 `followup_after_no_reply=true`\uff0c\u8868\u793a\u6211\u65b9\u521a\u53d1\u8fc7\u6d88\u606f\u800c\u5ba2\u6237\u8fd8\u6ca1\u56de\uff1a\n   - \u4e0d\u80fd\u91cd\u590d\u4e0a\u4e00\u6761\u6211\u65b9\u539f\u8bdd\uff0c\u4e5f\u4e0d\u80fd\u53ea\u505a\u540c\u4e49\u8bcd\u6539\u5199\uff1b\n   - \u4e0d\u8981\u518d\u6b21\u5b8c\u6574\u81ea\u6211\u4ecb\u7ecd\uff1b\n   - \u4e0d\u8981\u91cd\u590d\u201c\u4e4b\u524d\u5408\u4f5c\u8fc7/\u60a8\u8fd8\u8d1f\u8d23\u5417\u201d\u8fd9\u7c7b\u540c\u4e00\u4e2a\u95ee\u9898\uff1b\n   - \u5fc5\u987b\u6362\u4e00\u4e2a\u66f4\u5bb9\u6613\u56de\u590d\u7684\u89d2\u5ea6\u63a8\u8fdb\uff0c\u6bd4\u5982\u964d\u4f4e\u56de\u590d\u95e8\u69db\u3001\u8865\u4e00\u4e2a\u660e\u786e\u4ef7\u503c\u70b9\u3001\u7ed9\u51fa\u4e8c\u9009\u4e00\u3001\u6216\u95ee\u4e00\u4e2a\u987a\u624b\u53ef\u56de\u7684\u77ed\u95ee\u9898\u3002\n5. \u5982\u679c\u5ba2\u6237\u6700\u540e\u4e00\u53e5\u5df2\u7ecf\u56de\u7b54\u4e86\u6211\u65b9\u4e0a\u4e00\u95ee\uff0c**\u7981\u6b62\u628a\u5ba2\u6237\u7684\u786e\u8ba4\u53e5\u6539\u5199\u6210\u53cd\u95ee\u53e5\u518d\u95ee\u56de\u53bb**\u3002\n   - \u4f8b\u5982\u5ba2\u6237\u5df2\u786e\u8ba4\u65f6\u95f4\uff0c\u5c31\u4e0d\u8981\u518d\u95ee\u201c\u8fd9\u4e2a\u65f6\u95f4\u6ca1\u95ee\u9898\u5427/\u662f\u8fd9\u4e2a\u65f6\u95f4\u5417\u201d\uff1b\n   - \u5ba2\u6237\u8bf4\u201c\u5230\u516c\u53f8\u53d1\u4f60/\u7a0d\u540e\u53d1\u4f60\u201d\uff0c\u5c31\u5148\u786e\u8ba4\u6536\u5230\uff0c\u518d\u8bf4\u660e\u6536\u5230\u540e\u7684\u52a8\u4f5c\uff0c\u5fc5\u8981\u65f6\u53ea\u8865\u4e00\u4e2a\u8f7b\u91cf\u4e0b\u4e00\u6b65\uff1b\n   - \u5ba2\u6237\u53ea\u56de\u201c\u6536\u5230/OK/\u597d\u201d\uff0c\u4f18\u5148\u505a\u4f4e\u8d1f\u62c5\u627f\u63a5\uff0c\u4e0d\u8981\u673a\u68b0\u590d\u8ff0\u5ba2\u6237\u539f\u8bdd\u3002\n6. \u5982\u679c\u540c\u65f6\u5b58\u5728\u591a\u4e2a\u65e5\u671f/\u591a\u4e2a\u4f1a\u8bae/\u591a\u4e2a\u4e8b\u9879\uff0c\u53ea\u56de\u5e94\u5f53\u524d\u8fd9\u4e00\u8f6e\u6700\u76f8\u5173\u7684\u4e00\u9879\uff0c\u4e0d\u80fd\u628a 6 \u6708\u4f1a\u8bae\u548c\u672c\u5468\u4e09\u4f1a\u8bae\u6df7\u6210\u4e00\u4e2a\u5b89\u6392\u3002\n7. \u5982\u679c\u6458\u8981\u6216\u5ba2\u6237\u753b\u50cf\u91cc\u5df2\u7ecf\u533a\u5206 `ongoing` \u4e0e `future` \u4e8b\u9879\uff0c\u56de\u590d\u65f6\u8981\u660e\u786e\u77e5\u9053\u54ea\u4e2a\u662f\u5f53\u524d\u6b63\u5728\u63a8\u8fdb\u3001\u54ea\u4e2a\u662f\u540e\u7eed\u5c06\u53d1\u751f\u3002\n8. \u5982\u679c\u7ebf\u7a0b\u72b6\u6001\u91cc\u6709 `latest_sales_message`\uff0c\u628a\u5b83\u89c6\u4e3a\u201c\u521a\u521a\u5df2\u7ecf\u53d1\u51fa\u53bb\u7684\u8bdd\u201d\uff0c\u65b0\u56de\u590d\u5fc5\u987b\u4e0e\u5b83\u6709\u660e\u663e\u5dee\u5f02\u3002\n9. \u5fc5\u987b\u4e25\u683c\u9075\u5faa\u672c\u6b21\u6307\u5b9a\u7684\u56de\u590d\u98ce\u683c\u8981\u6c42\uff0c\u4e0d\u8981\u8f93\u51fa\u98ce\u683c\u8bf4\u660e\u6587\u5b57\u3002\n10. \u8bf7\u6309\u7167\u4e25\u683c\u7684\u683c\u5f0f\u8f93\u51fa\uff1a\n\n\u3010\u4f01\u5fae\u56de\u590d\u53c2\u8003\u3011\n(\u7ed9\u51fa\u4e00\u5230\u4e24\u53e5\u53ef\u4ee5\u76f4\u63a5\u590d\u5236\u53d1\u5fae\u4fe1\u7684\u7b80\u77ed\u8bdd\u672f\uff0c\u4e0d\u8981\u8d85\u8fc750\u5b57)\n\n\u3010\u672c\u6b21\u56de\u590d\u98ce\u683c\u8981\u6c42\u3011:\n\u4eb2\u548c\u5fae\u4fe1\u98ce\n\u8bed\u6c14\u81ea\u7136\u3001\u4eb2\u548c\u3001\u50cf\u5fae\u4fe1\u91cc\u987a\u624b\u53d1\u7684\u77ed\u6d88\u606f\u3002\n\n\u3010\u6458\u8981\u6863\u6848\u3011:\n{\"topic\": \"\u5c55\u53f0\u9879\u76ee\u62a5\u4ef7\u4e0e\u53d1\u7968\u65b9\u6848\u534f\u5546\", \"core_demand\": \"\u5ba2\u6237\u8981\u6c42\u603b\u4ef7\u4f18\u60e0\u5e76\u8c03\u6574\u53d1\u7968\u65b9\u6848\uff081%\u53d1\u7968\uff0c\u4f4f\u5bbf\u81ea\u7406\uff09\", \"key_facts\": {\"latest_customer_reply_type\": \"other\", \"timeline_items\": [{\"time\": \"\u5f53\u524d\", \"topic\": \"\u62a5\u4ef7\u4e0e\u53d1\u7968\u65b9\u6848\", \"status_scope\": \"ongoing\", \"status\": \"\u5ba2\u6237\u8981\u6c421%\u53d1\u7968\u3001\u4f4f\u5bbf\u81ea\u7406\u3001\u603b\u4ef7\u4f18\u60e0\uff0c\u9500\u552e\u9700\u5185\u90e8\u6c9f\u901a\", \"owner\": \"\u9500\u552e\", \"next_action\": \"\u9500\u552e\u9700\u4e0e\u5185\u90e8\u6c9f\u901a\u540e\u56de\u590d\u5ba2\u6237\u5173\u4e8e\u603b\u4ef7\u4f18\u60e0\u7684\u53ef\u80fd\u6027\"}], \"current_focus\": \"\u9500\u552e\u9700\u56de\u5e94\u5ba2\u6237\u5bf9\u603b\u4ef7\u4f18\u60e0\u7684\u8981\u6c42\uff0c\u5e76\u786e\u8ba4\u53d1\u7968\u65b9\u6848\u8c03\u6574\u540e\u7684\u62a5\u4ef7\"}, \"todo_items\": [\"\u5185\u90e8\u6c9f\u901a\u603b\u4ef7\u4f18\u60e0\u5e45\u5ea6\", \"\u786e\u8ba41%\u53d1\u7968\u65b9\u6848\u53ef\u884c\u6027\"], \"risks\": \"[\\\"\u5ba2\u6237\u53ef\u80fd\u56e0\u4ef7\u683c\u4e0d\u4f18\u800c\u6d41\u5931\\\", \\\"\u53d1\u7968\u65b9\u6848\u53d8\u66f4\u5f71\u54cd\u5229\u6da6\\\"]\", \"to_be_confirmed\": \"[\\\"\u5ba2\u6237\u4f4f\u5bbf\u8d39\u7528\u627f\u62c5\u7ec6\u8282\\\", \\\"\u6700\u7ec8\u603b\u4ef7\u4f18\u60e0\u91d1\u989d\\\"]\", \"fast_track_signals\": [\"\u4ef7\u683c/\u6bd4\u4ef7\", \"\u8d22\u52a1/\u7ed3\u7b97\"]}\n\n\u3010\u7ebf\u7a0b\u63a8\u8fdb\u72b6\u6001\u3011:\n{\"scenario_label\": \"payment\", \"intent_label\": \"pricing\", \"language_style\": \"wechat_brief\", \"business_state\": \"payment\", \"stage_signals\": {\"has_formal_quote\": true, \"crm_has_quote_history\": false, \"waiting_customer_material\": false, \"awaiting_customer_reply\": true, \"sales_only_conversation\": false, \"followup_after_no_reply\": false}, \"merged_facts\": {\"summary_status\": \"\u534f\u5546\u4e2d\uff0c\u5f85\u9500\u552e\u5185\u90e8\u6c9f\u901a\u540e\u56de\u590d\", \"last_sender\": \"sales\", \"sales_message_count\": 4, \"customer_message_count\": 6, \"consecutive_sales_messages\": 1, \"awaiting_customer_reply\": true, \"sales_only_conversation\": false, \"followup_after_no_reply\": false, \"latest_sales_message\": \"\u5982\u679c\u6211\u5f00\u79681%\uff0c\u4f60\u770b\u53ef\u4ee5\u54c7\", \"recent_sales_messages\": [\"6%\u662f\u7a0e\u662f\u53ef\u4ee5\u62b5\u6263\u7684\uff0c1%\u7684\u53d1\u7968\u53ef\u4ee5\u5165\u6210\u672c\uff0c\u5c31\u662f\u7a0e\u91d1\u90e8\u5206\u4e0d\u80fd\u62b5\u6263\", \"\u5982\u679c\u6211\u5f00\u79681%\uff0c\u4f60\u770b\u53ef\u4ee5\u54c7\"], \"latest_customer_message\": \"\u539f\u672c\u76846%\u8ddf\u8fd9\u4e2a1%\u6709\u4ec0\u4e48\u5f71\u54cd\u5417\", \"latest_customer_reply_type\": \"question\", \"crm_has_quote_history\": false}}\n\n\u3010\u5ba2\u6237\u753b\u50cf\u3011:\n{}\n\n\u3010\u53c2\u8003\u77e5\u8bc6\u5e93\u3011:\n[\u89c4\u5219\u578b\u77e5\u8bc6]\n- \u6807\u9898: \u5c55\u53f0\u642d\u5efa\u65b9\u6848\u521d\u6b65\u5efa\u8bae\u6846\u67b6\n  \u5185\u5bb9: \u5728\u5ba2\u6237\u5c1a\u672a\u660e\u786e\u65b9\u5411\u65f6\uff0c\u53ef\u5148\u63d0\u4f9b\u4e24\u79cd\u5c55\u53f0\u642d\u5efa\u601d\u8def\uff1a\u6807\u51c6\u6a21\u5757\u5316\u65b9\u6848\u5f3a\u8c03\u5468\u671f\u77ed\u3001\u6210\u672c\u53ef\u63a7\uff1b\u5c40\u90e8\u5b9a\u5236\u5316\u65b9\u6848\u5f3a\u8c03\u54c1\u724c\u8bc6\u522b\u4e0e\u91cd\u70b9\u533a\u57df\u5c55\u793a\u3002\u7528\u4e8e\u524d\u671f\u9700\u6c42\u786e\u8ba4\u548c\u65b9\u6848\u5f15\u5bfc\u3002\n[FAQ\u578b\u77e5\u8bc6]\n- \u65e0\n[\u6848\u4f8b\u578b\u77e5\u8bc6]\n- \u65e0\n[\u8865\u5145\u8bc1\u636e]\n- \u65e0"}
2026-05-18 17:10:37 | INFO | main | SIDEBAR_ASSIST_SUCCESS {"external_userid": "caselib_ext_38369346-bcc", "sales_userid": "caselib_sales_smoke_te", "session_id": "single_caselib_ext_38369346-bcc_caselib_sales_smoke_te", "requested_session_id": "single_caselib_ext_38369346-bcc_caselib_sales_smoke_te", "session_lookup": "exact", "latest_dialog_count": 10, "has_v1": true, "has_v2": true, "has_v2_compare": false, "crm_status": "not_found", "knowledge_status": "manual_review_required", "api_invocation_id": "8cf38ce1-925d-4e58-81aa-9148aa134e8c", "dedupe_status": "fresh", "request_key": "single_caselib_ext_38369346-bcc_caselib_sales_smoke_te::1::66440::f686052085be1bcf63c51311aba79af26897e6af", "stage_status": {"requested_session_id": "single_caselib_ext_38369346-bcc_caselib_sales_smoke_te", "archive_sync": "scheduled_async", "session_lookup": "exact", "node_timings_ms": {"conversation_input": {"total_ms": 15.03, "parts_ms": {"session_lookup_ms": 10.29, "full_session_load_ms": 4.74}, "status": "done"}, "fast_track": {"total_ms": 3.5, "status": "done"}, "llm1": {"total_ms": 4684.07, "status": "done"}, "crm_profile": {"total_ms": 31.88, "status": "not_found"}, "knowledge": {"total_ms": 106.37, "parts_ms": {"knowledge_v2_ms": 96.69}, "status": "manual_review_required"}, "llm2": {"total_ms": 1916.14, "parts_ms": {"llm2_ms": 1830.99, "llm2_knowledge_v2_ms": 1830.97}, "status": "done"}}, "analysis_mode": "force_refresh", "llm1": "done", "api_kb2_enabled": false, "knowledge_v2": "manual_review_required", "knowledge_external_api": "skipped_kb2_disabled", "llm2": "done", "llm2_compare": "skipped_api_isolated"}, "timings_ms": {"normalize_request_ms": 0.02, "build_session_id_ms": 0.01, "load_recent_messages_ms": 10.29, "load_all_messages_ms": 4.74, "dedupe_lookup_ms": 0.04, "fast_track_scan_ms": 3.5, "load_summary_ms": 5.86, "llm1_analyze_ms": 4684.07, "reload_summary_ms": 30.21, "crm_profile_ms": 31.88, "knowledge_retrieve_ms": 106.37, "llm2_generate_ms": 1916.15, "total_ms": 6898.22}}
2026-05-18 17:10:37 | WARNING | main | SLOW_REQUEST path=/api/wecom/sidebar_assist method=POST status=200 request_id=f306797782814cd8aaa44247f80dbe5a elapsed_ms=7062
